order_id,customer_id,status,order_ts,total_cents,currency,region
O-109130,C-1913,cancelled,2025-03-01T02:45:37Z,16690495,USD,EU
O-109131,C-1993,delivered,2025-05-10T11:34:18Z,12167779,USD,NA
O-109132,C-0565,delivered,2026-06-20T02:08:12Z,8057724,EUR,LATAM
O-109133,C-1834,delivered,2025-11-26T12:13:59Z,5360781,USD,LATAM
O-109134,C-0079,cancelled,2025-02-08T06:45:54Z,1500300,USD,APAC
O-109135,C-1434,delivered,2025-05-15T18:27:19Z,2668633,GBP,EU
O-109136,C-0219,delivered,2025-10-28T18:45:18Z,13734885,EUR,NA
O-109137,C-1117,delivered,2025-06-20T22:50:58Z,11378166,GBP,APAC
O-109138,C-1355,delivered,2026-06-14T16:21:38Z,20260690,EUR,NA
O-109139,C-1250,delivered,2026-01-05T01:28:50Z,2187926,USD,NA
O-109140,C-1824,delivered,2026-02-12T00:10:59Z,24241146,GBP,NA
O-109141,C-1056,processing,2025-09-25T23:54:58Z,17773315,USD,APAC
O-109142,C-0316,delivered,2026-06-16T16:13:15Z,10579823,USD,EU
O-109143,C-1494,delivered,2026-01-16T13:13:43Z,4976764,USD,EU
O-109144,C-0550,delivered,2025-02-16T07:55:08Z,15694961,USD,APAC
O-109145,C-0327,pending,2026-04-15T04:58:43Z,3876425,USD,NA
O-109146,C-1388,shipped,2025-02-16T21:45:51Z,16830516,USD,NA
O-109147,C-1171,delivered,2026-06-08T05:42:07Z,1197192,USD,NA
O-109148,C-0265,pending,2025-09-25T12:59:33Z,5707883,EUR,NA
O-109149,C-0204,pending,2025-02-17T20:22:42Z,4915464,EUR,EU
O-109150,C-0748,cancelled,2025-02-03T16:13:07Z,17558202,USD,NA
O-109151,C-0009,delivered,2025-02-06T04:05:40Z,3300902,EUR,NA
O-109152,C-0183,shipped,2025-09-19T06:49:18Z,1440952,USD,NA
O-109153,C-1002,processing,2025-08-14T08:40:02Z,4442475,USD,APAC
O-109154,C-1612,delivered,2025-03-04T13:14:03Z,3896035,USD,EU
O-109155,C-0870,processing,2025-06-03T17:13:41Z,5264625,USD,NA
O-109156,C-0181,shipped,2025-10-03T16:40:12Z,17559380,USD,NA
O-109157,C-1953,delivered,2025-10-23T19:26:34Z,5756610,EUR,NA
O-109158,C-0340,processing,2025-10-01T17:13:26Z,9244529,USD,APAC
O-109159,C-0645,delivered,2026-02-13T19:27:53Z,4120624,EUR,APAC
O-109160,C-1727,processing,2026-06-03T09:50:33Z,8961920,EUR,NA
O-109161,C-0865,cancelled,2025-03-18T04:30:59Z,14769733,EUR,NA
O-109162,C-1994,refunded,2025-08-09T15:32:09Z,7702036,USD,EU
O-109163,C-0421,processing,2026-04-11T23:06:25Z,1041867,USD,LATAM
O-109164,C-0536,delivered,2026-02-20T03:09:28Z,28124629,USD,EU
O-109165,C-0612,cancelled,2026-06-17T05:28:23Z,9856380,USD,EU
O-109166,C-1883,delivered,2025-03-02T18:38:03Z,1699228,JPY,EU
O-109167,C-0357,delivered,2025-10-13T18:42:13Z,9523833,USD,NA
O-109168,C-1428,pending,2025-08-20T21:54:54Z,21894519,USD,NA
O-109169,C-1312,pending,2026-05-16T17:31:23Z,2058636,USD,NA
O-109170,C-0611,delivered,2025-03-07T22:57:13Z,5426334,EUR,NA
O-109171,C-1385,shipped,2025-08-03T15:16:09Z,379610,GBP,NA
O-109172,C-0550,pending,2026-01-27T11:57:44Z,7382975,USD,NA
O-109173,C-0877,delivered,2025-12-22T23:13:31Z,3651160,GBP,EU
O-109174,C-1401,delivered,2025-01-20T08:05:17Z,2173992,USD,APAC
O-109175,C-0759,delivered,2025-01-20T01:41:02Z,11104393,JPY,EU
O-109176,C-1316,delivered,2026-05-07T00:42:47Z,345692,EUR,EU
O-109177,C-1414,delivered,2025-05-08T11:18:46Z,5357793,USD,APAC
O-109178,C-0392,shipped,2026-05-20T04:17:19Z,9304304,USD,NA
O-109179,C-1709,cancelled,2025-11-02T22:25:13Z,14436139,USD,EU
O-109180,C-0542,delivered,2025-07-14T09:25:20Z,8497055,USD,APAC
O-109181,C-1309,delivered,2026-02-01T21:14:40Z,2299836,EUR,NA
O-109182,C-0817,delivered,2025-10-01T11:21:40Z,3434750,USD,EU
O-109183,C-1809,delivered,2026-03-11T14:19:23Z,1163346,USD,NA
O-109184,C-1291,delivered,2025-02-04T14:10:45Z,6207694,JPY,EU
O-109185,C-0882,shipped,2025-10-29T12:02:44Z,7811425,EUR,NA
O-109186,C-1951,processing,2025-10-09T02:13:24Z,3615204,USD,EU
O-109187,C-0653,pending,2025-04-16T15:03:35Z,3252144,USD,NA
O-109188,C-1265,delivered,2025-03-07T01:00:29Z,2922174,USD,EU
O-109189,C-1962,shipped,2025-03-08T12:19:31Z,5869797,USD,APAC
O-109190,C-1607,delivered,2025-08-19T08:52:42Z,32200,USD,APAC
O-109191,C-1407,pending,2026-03-19T02:24:03Z,5737826,EUR,NA
O-109192,C-1373,delivered,2025-09-10T00:21:32Z,6629920,USD,NA
O-109193,C-0403,pending,2026-02-03T22:31:43Z,13196260,USD,EU
O-109194,C-0459,processing,2025-09-23T18:23:27Z,13063291,JPY,NA
O-109195,C-0212,delivered,2025-09-25T18:08:48Z,10930609,JPY,APAC
O-109196,C-1302,shipped,2026-03-01T04:15:38Z,9099378,USD,NA
O-109197,C-1634,delivered,2025-12-30T16:19:36Z,3150862,USD,APAC
O-109198,C-0040,cancelled,2025-08-29T15:09:30Z,4070367,USD,LATAM
O-109199,C-1687,processing,2025-01-18T00:03:04Z,19213287,USD,EU
O-109200,C-0336,delivered,2025-07-31T17:23:25Z,2574099,USD,NA
O-109201,C-1038,delivered,2026-05-23T05:24:21Z,196958,GBP,APAC
O-109202,C-1362,processing,2026-01-21T14:02:20Z,4131648,USD,NA
O-109203,C-0303,delivered,2026-01-16T18:41:59Z,286220,GBP,NA
O-109204,C-0071,delivered,2026-03-28T18:16:39Z,8165170,JPY,EU
O-109205,C-0124,delivered,2026-02-28T02:46:11Z,7597532,EUR,APAC
O-109206,C-1335,delivered,2025-09-17T13:12:02Z,12105597,EUR,EU
O-109207,C-0876,pending,2026-01-23T12:58:27Z,8493199,USD,NA
O-109208,C-0482,pending,2026-01-13T17:34:31Z,1209510,USD,EU
O-109209,C-1330,delivered,2026-02-16T06:46:31Z,17168824,USD,APAC
O-109210,C-0925,delivered,2025-09-03T09:33:24Z,130000,USD,NA
O-109211,C-1047,delivered,2025-10-26T22:50:58Z,7738058,EUR,APAC
O-109212,C-0834,delivered,2025-04-29T12:12:08Z,4129782,USD,APAC
O-109213,C-0810,delivered,2025-09-10T05:18:36Z,21446971,JPY,APAC
O-109214,C-0959,shipped,2026-03-20T01:35:19Z,1027161,EUR,NA
O-109215,C-1489,delivered,2025-10-09T17:14:37Z,5098,EUR,NA
O-109216,C-1227,delivered,2025-12-23T16:44:21Z,6672130,USD,EU
O-109217,C-0360,delivered,2025-07-10T19:55:50Z,3124897,USD,APAC
O-109218,C-1218,delivered,2025-08-10T05:01:20Z,9460394,USD,EU
O-109219,C-1528,delivered,2026-01-17T00:15:44Z,5166598,EUR,NA
O-109220,C-1074,delivered,2025-11-12T22:14:56Z,3496043,USD,NA
O-109221,C-0438,delivered,2026-04-17T22:49:36Z,6676919,USD,LATAM
O-109222,C-1123,shipped,2025-01-03T21:30:08Z,2310310,EUR,NA
O-109223,C-0894,processing,2025-07-17T17:46:05Z,8705485,USD,NA
O-109224,C-1803,shipped,2025-01-15T11:53:08Z,6080894,USD,NA
O-109225,C-1660,shipped,2025-09-24T00:45:28Z,2889152,EUR,NA
O-109226,C-0888,delivered,2026-03-04T10:55:55Z,536315,EUR,APAC
O-109227,C-0105,delivered,2026-04-14T17:50:07Z,1812067,USD,NA
O-109228,C-0299,cancelled,2025-06-16T23:59:38Z,11790447,USD,NA
O-109229,C-0112,delivered,2025-10-03T05:52:03Z,5486015,EUR,APAC
O-109230,C-0072,delivered,2025-06-11T16:10:12Z,7524683,USD,EU
O-109231,C-0729,shipped,2025-06-04T02:33:03Z,2093967,USD,EU
O-109232,C-0560,delivered,2026-03-27T15:58:09Z,11180146,USD,EU
O-109233,C-1802,delivered,2026-01-13T03:13:33Z,16268406,USD,NA
O-109234,C-0155,delivered,2025-05-01T15:48:55Z,4715952,EUR,NA
O-109235,C-0262,shipped,2026-06-01T07:27:06Z,3843594,USD,EU
O-109236,C-0719,delivered,2025-08-04T01:45:38Z,1647044,USD,EU
O-109237,C-1484,shipped,2025-11-22T04:01:56Z,74987,USD,NA
O-109238,C-1231,delivered,2025-10-08T07:12:03Z,2549226,EUR,EU
O-109239,C-1240,cancelled,2026-06-21T17:23:57Z,17337005,USD,APAC
O-109240,C-1641,delivered,2026-03-22T23:42:51Z,5047062,USD,NA
O-109241,C-1122,processing,2025-04-25T09:18:18Z,10039847,USD,EU
O-109242,C-0263,delivered,2026-06-17T06:37:55Z,7181636,USD,NA
O-109243,C-1872,delivered,2025-05-16T08:29:03Z,4874544,EUR,NA
O-109244,C-0753,pending,2025-08-20T13:02:13Z,6746250,EUR,NA
O-109245,C-0990,shipped,2026-05-08T02:47:20Z,646690,USD,APAC
O-109246,C-0373,delivered,2026-05-12T23:05:20Z,1234404,USD,EU
O-109247,C-1960,delivered,2025-05-16T15:36:11Z,183918,USD,LATAM
O-109248,C-0535,shipped,2026-05-11T13:32:48Z,14019267,USD,NA
O-109249,C-1569,shipped,2025-02-14T11:56:00Z,1750000,USD,APAC
O-109250,C-1532,delivered,2025-04-24T08:25:39Z,8726474,USD,NA
O-109251,C-0512,pending,2026-04-14T12:31:22Z,15933411,JPY,NA
O-109252,C-1218,shipped,2025-10-17T22:11:21Z,10229706,USD,NA
O-109253,C-1993,cancelled,2025-09-18T07:41:26Z,5114613,USD,LATAM
O-109254,C-0715,shipped,2025-06-27T06:08:14Z,5398447,USD,NA
O-109255,C-1531,delivered,2025-12-02T05:44:56Z,7306950,JPY,APAC
O-109256,C-0994,delivered,2025-12-19T04:41:38Z,4148412,EUR,NA
O-109257,C-1217,delivered,2025-12-01T13:42:48Z,2881520,EUR,NA
O-109258,C-1841,delivered,2025-12-14T10:07:01Z,143110,USD,APAC
O-109259,C-0680,delivered,2025-08-25T02:36:47Z,11172492,USD,EU
O-109260,C-1112,cancelled,2026-06-01T05:21:51Z,11482524,USD,NA
O-109261,C-1925,pending,2026-02-08T05:32:19Z,14479120,USD,EU
O-109262,C-1318,delivered,2026-04-18T05:04:16Z,2993887,USD,APAC
O-109263,C-1426,delivered,2026-06-25T10:14:52Z,6364354,EUR,NA
O-109264,C-0835,pending,2025-06-22T10:30:16Z,11450133,USD,EU
O-109265,C-0018,delivered,2026-06-07T02:09:23Z,12067305,USD,NA
O-109266,C-1811,delivered,2026-05-07T06:15:38Z,12851485,USD,APAC
O-109267,C-0817,processing,2025-10-15T15:44:25Z,10493268,USD,LATAM
O-109268,C-0290,delivered,2025-09-06T11:13:40Z,2300559,USD,EU
O-109269,C-0766,cancelled,2026-02-23T22:07:38Z,688830,JPY,NA
O-109270,C-0128,pending,2026-04-26T17:51:43Z,10556512,USD,NA
O-109271,C-0232,delivered,2026-03-22T09:52:32Z,180000,EUR,APAC
O-109272,C-1604,shipped,2026-01-19T03:14:18Z,3962994,USD,EU
O-109273,C-0738,processing,2025-05-03T02:51:39Z,154495,EUR,NA
O-109274,C-1583,processing,2025-09-27T06:44:54Z,989432,USD,APAC
O-109275,C-1816,delivered,2026-05-04T15:26:34Z,2602800,USD,EU
O-109276,C-1472,cancelled,2026-06-30T20:16:30Z,18966106,USD,APAC
O-109277,C-0926,delivered,2025-02-06T23:47:52Z,6140694,EUR,NA
O-109278,C-1810,delivered,2026-01-28T18:35:48Z,10417860,USD,LATAM
O-109279,C-1812,delivered,2025-12-03T13:39:27Z,5395914,USD,NA
O-109280,C-1908,shipped,2025-05-10T12:04:04Z,5796397,USD,NA
O-109281,C-0829,pending,2026-04-15T11:12:00Z,75352,USD,LATAM
O-109282,C-0806,delivered,2026-05-27T04:19:23Z,15476602,USD,NA
O-109283,C-0392,delivered,2025-03-13T09:34:47Z,7445255,USD,NA
O-109284,C-1011,delivered,2025-01-30T03:59:50Z,2097776,USD,EU
O-109285,C-1130,delivered,2025-09-06T06:03:38Z,4063304,GBP,NA
O-109286,C-1641,processing,2026-05-05T23:16:40Z,6031134,EUR,APAC
O-109287,C-0062,cancelled,2026-06-30T19:40:07Z,21892381,USD,NA
O-109288,C-1566,delivered,2025-07-23T10:43:26Z,15898309,GBP,NA
O-109289,C-0727,pending,2025-03-12T19:31:58Z,4558058,GBP,NA
O-109290,C-1985,delivered,2025-01-09T05:00:51Z,2977680,USD,EU
O-109291,C-0699,delivered,2026-05-16T01:11:28Z,11055938,EUR,EU
O-109292,C-1218,delivered,2025-05-20T18:50:12Z,2754952,USD,LATAM
O-109293,C-0449,shipped,2026-04-05T16:25:06Z,7053065,EUR,NA
O-109294,C-0274,delivered,2026-03-14T15:12:46Z,3232835,USD,NA
O-109295,C-1275,refunded,2025-01-31T13:19:56Z,629844,USD,APAC
O-109296,C-0999,pending,2025-01-10T03:37:56Z,15415698,USD,EU
O-109297,C-0905,shipped,2025-05-04T00:45:19Z,6369588,USD,NA
O-109298,C-0720,delivered,2026-04-03T17:24:04Z,12552806,USD,EU
O-109299,C-1832,delivered,2026-02-08T18:48:54Z,8413354,USD,NA
O-109300,C-0353,delivered,2025-06-01T20:46:39Z,5464249,USD,EU
O-109301,C-1216,delivered,2025-06-20T21:50:29Z,5306215,USD,LATAM
O-109302,C-0868,delivered,2026-05-22T21:33:06Z,7561142,GBP,APAC
O-109303,C-1524,pending,2025-09-17T11:50:45Z,4984593,EUR,NA
O-109304,C-1571,delivered,2026-04-15T17:02:55Z,7597409,USD,APAC
O-109305,C-1674,shipped,2026-04-16T15:29:51Z,826194,USD,EU
O-109306,C-1068,shipped,2025-06-03T17:48:00Z,1840000,USD,NA
O-109307,C-0449,delivered,2025-01-18T10:18:22Z,2791502,USD,EU
O-109308,C-0742,delivered,2025-12-15T02:52:40Z,4300564,EUR,NA
O-109309,C-1023,shipped,2025-08-18T22:49:11Z,13431560,USD,NA
O-109310,C-0137,processing,2025-04-01T00:00:01Z,7843081,USD,EU
O-109311,C-0508,delivered,2025-05-27T19:55:50Z,3138022,USD,APAC
O-109312,C-0119,shipped,2025-10-06T22:13:14Z,12572440,GBP,NA
O-109313,C-1751,delivered,2026-06-27T05:08:07Z,11924140,EUR,EU
O-109314,C-1629,delivered,2025-02-13T08:12:25Z,2014541,EUR,APAC
O-109315,C-1078,delivered,2025-01-26T17:02:25Z,3674622,USD,APAC
O-109316,C-0386,delivered,2025-06-25T18:08:15Z,3203780,USD,NA
O-109317,C-1010,shipped,2025-09-28T11:33:41Z,3476398,USD,EU
O-109318,C-0716,delivered,2025-03-21T15:12:14Z,501236,USD,EU
O-109319,C-0370,refunded,2025-11-02T00:34:07Z,5001871,EUR,NA
O-109320,C-0866,processing,2026-03-09T22:51:58Z,2570482,USD,NA
O-109321,C-1037,delivered,2025-10-12T20:37:34Z,1807968,USD,NA
O-109322,C-1687,delivered,2025-05-24T08:23:37Z,9713437,USD,APAC
O-109323,C-0189,delivered,2026-03-03T10:59:32Z,11618349,USD,APAC
O-109324,C-1667,delivered,2025-03-02T12:12:15Z,3366259,USD,NA
O-109325,C-1986,delivered,2025-11-10T08:54:18Z,16338503,EUR,NA
O-109326,C-0907,shipped,2025-09-14T13:32:35Z,3492852,USD,NA
O-109327,C-0942,delivered,2025-08-30T12:59:17Z,2040540,USD,NA
O-109328,C-1252,delivered,2025-05-31T05:25:45Z,11761522,USD,APAC
O-109329,C-0053,shipped,2026-03-21T06:13:58Z,10566473,USD,NA
O-109330,C-1962,delivered,2026-01-03T14:13:48Z,1295436,EUR,EU
O-109331,C-0626,delivered,2025-04-09T16:10:25Z,8081399,JPY,NA
O-109332,C-1913,delivered,2025-01-17T07:06:31Z,9268854,EUR,NA
O-109333,C-1365,cancelled,2025-07-01T02:32:49Z,15444779,USD,NA
O-109334,C-1580,delivered,2025-10-08T20:38:04Z,5924226,JPY,EU
O-109335,C-0378,delivered,2025-05-19T08:57:11Z,16230550,USD,NA
O-109336,C-0333,delivered,2025-06-11T15:03:13Z,618120,JPY,EU
O-109337,C-1145,shipped,2025-06-15T17:27:24Z,14306433,GBP,NA
O-109338,C-1465,cancelled,2025-11-07T07:27:16Z,379832,EUR,EU
O-109339,C-1190,delivered,2025-12-08T13:06:48Z,3977560,USD,NA
O-109340,C-0397,pending,2026-04-18T05:27:46Z,5866446,USD,NA
O-109341,C-1269,delivered,2025-09-04T21:19:06Z,17030619,EUR,EU
O-109342,C-1963,pending,2025-04-17T13:10:53Z,7950826,USD,EU
O-109343,C-1974,delivered,2025-03-17T18:19:24Z,15402053,USD,NA
O-109344,C-0654,pending,2025-04-09T10:54:08Z,3690789,USD,NA
O-109345,C-0162,delivered,2026-06-12T02:56:19Z,4745135,EUR,NA
O-109346,C-0160,shipped,2026-01-29T13:50:11Z,9936701,USD,NA
O-109347,C-0697,pending,2025-01-22T12:54:23Z,34438712,GBP,NA
O-109348,C-1839,delivered,2025-03-23T18:33:50Z,13733494,USD,LATAM
O-109349,C-1668,shipped,2025-04-05T04:27:48Z,136238,EUR,NA
O-109350,C-0506,cancelled,2025-09-25T20:27:26Z,2100127,USD,EU
O-109351,C-0795,delivered,2025-08-02T13:07:24Z,4269655,EUR,EU
O-109352,C-0066,cancelled,2025-09-16T00:08:41Z,10640578,GBP,NA
O-109353,C-1455,shipped,2025-03-10T15:40:56Z,7695242,USD,LATAM
O-109354,C-1279,shipped,2025-07-17T16:14:17Z,7548594,USD,APAC
O-109355,C-0873,pending,2026-05-04T15:30:48Z,12700885,USD,EU
O-109356,C-0509,delivered,2025-10-20T21:48:44Z,11053256,USD,NA
O-109357,C-1052,shipped,2025-02-12T09:43:18Z,8362744,USD,NA
O-109358,C-1427,delivered,2026-04-10T17:27:30Z,1197776,EUR,NA
O-109359,C-1869,delivered,2025-02-01T15:12:35Z,10758817,USD,APAC
O-109360,C-1830,delivered,2026-05-11T12:42:21Z,3579221,EUR,NA
O-109361,C-0638,delivered,2025-03-04T11:28:47Z,12498298,EUR,NA
O-109362,C-0902,delivered,2026-01-02T01:57:09Z,4369890,USD,LATAM
O-109363,C-1524,pending,2026-03-02T23:31:06Z,15995990,GBP,EU
O-109364,C-0195,pending,2026-05-26T11:04:34Z,4622522,EUR,NA
O-109365,C-1979,cancelled,2026-04-11T20:23:20Z,13461844,USD,APAC
O-109366,C-1192,delivered,2025-09-15T06:10:33Z,20900015,USD,NA
O-109367,C-0544,delivered,2026-01-16T00:10:54Z,13564950,JPY,NA
O-109368,C-0932,refunded,2026-01-30T12:50:57Z,84200,USD,NA
O-109369,C-0376,delivered,2026-04-18T20:17:04Z,3373491,USD,APAC
O-109370,C-1156,delivered,2025-01-04T07:33:46Z,2783497,USD,NA
O-109371,C-0228,cancelled,2026-01-22T14:13:27Z,3334173,USD,EU
O-109372,C-1647,cancelled,2025-01-18T18:21:23Z,3570167,EUR,NA
O-109373,C-0455,delivered,2025-11-07T08:30:58Z,713070,USD,NA
O-109374,C-1422,delivered,2026-06-23T21:47:29Z,7157411,USD,NA
O-109375,C-0295,delivered,2025-03-20T12:29:02Z,10161993,EUR,NA
O-109376,C-0557,processing,2026-01-03T03:49:58Z,24328351,EUR,NA
O-109377,C-1830,delivered,2025-03-18T16:17:35Z,12265341,USD,APAC
O-109378,C-0339,delivered,2026-04-24T04:03:35Z,5250000,GBP,NA
O-109379,C-0754,delivered,2025-10-20T06:26:18Z,10005605,USD,EU
O-109380,C-0620,pending,2026-06-12T01:54:59Z,10914849,USD,NA
O-109381,C-1403,delivered,2026-03-03T15:17:12Z,9813093,EUR,NA
O-109382,C-0264,shipped,2025-09-24T19:12:25Z,2430928,JPY,EU
O-109383,C-1255,delivered,2025-07-28T21:29:26Z,5676704,USD,APAC
O-109384,C-1956,delivered,2025-09-24T10:13:49Z,5272766,USD,EU
O-109385,C-1765,delivered,2025-06-29T22:52:53Z,15039405,EUR,EU
O-109386,C-1586,delivered,2026-03-23T17:26:44Z,4812562,GBP,APAC
O-109387,C-1368,delivered,2025-04-09T15:47:55Z,10454921,USD,EU
O-109388,C-1273,cancelled,2025-05-03T13:08:04Z,15834032,USD,NA
O-109389,C-0884,delivered,2026-03-28T18:01:32Z,4139724,USD,NA
O-109390,C-1967,delivered,2025-01-12T19:53:59Z,5781918,USD,NA
O-109391,C-1895,delivered,2025-09-16T21:24:12Z,2428652,EUR,NA
O-109392,C-0145,delivered,2025-09-11T22:59:49Z,5239476,USD,EU
O-109393,C-1967,delivered,2025-04-15T19:55:07Z,16902919,USD,APAC
O-109394,C-1743,pending,2025-07-08T22:12:05Z,48631,GBP,EU
O-109395,C-1421,delivered,2025-07-29T09:36:32Z,6173408,EUR,APAC
O-109396,C-1661,delivered,2026-04-09T14:55:47Z,735400,USD,EU
O-109397,C-0700,cancelled,2025-04-08T06:26:02Z,10052056,GBP,NA
O-109398,C-1164,delivered,2025-11-27T14:55:02Z,3912344,USD,EU
O-109399,C-1114,delivered,2025-09-05T01:02:28Z,7433888,USD,NA
O-109400,C-0779,shipped,2025-10-05T18:47:28Z,6818489,USD,LATAM
O-109401,C-1423,pending,2025-09-08T01:07:31Z,18096053,USD,EU
O-109402,C-0744,delivered,2026-02-19T05:18:28Z,13568156,JPY,LATAM
O-109403,C-0434,delivered,2025-05-02T07:02:46Z,2389288,USD,LATAM
O-109404,C-0914,delivered,2025-07-04T21:49:15Z,6246489,USD,NA
O-109405,C-1891,delivered,2025-07-17T06:38:23Z,322975,USD,NA
O-109406,C-0335,processing,2025-06-27T00:15:18Z,6024001,EUR,LATAM
O-109407,C-1299,delivered,2026-04-30T09:01:48Z,7075218,EUR,EU
O-109408,C-1690,delivered,2026-02-06T07:45:19Z,1964374,USD,EU
O-109409,C-0839,processing,2025-12-28T15:56:47Z,463420,USD,EU
O-109410,C-0432,delivered,2026-01-13T21:19:36Z,4932917,USD,NA
O-109411,C-0827,delivered,2025-08-11T13:15:09Z,4949374,USD,EU
O-109412,C-0814,delivered,2026-01-08T09:39:40Z,11034547,USD,EU
O-109413,C-1696,delivered,2025-01-30T14:52:37Z,11376938,GBP,EU
O-109414,C-1652,pending,2025-11-17T04:50:40Z,7866228,EUR,EU
O-109415,C-1634,delivered,2025-08-06T18:44:43Z,4066860,USD,EU
O-109416,C-0944,delivered,2025-07-31T05:23:29Z,2047775,USD,NA
O-109417,C-1055,delivered,2026-03-27T04:12:42Z,1242912,EUR,EU
O-109418,C-1947,shipped,2025-04-11T15:26:06Z,331680,USD,APAC
O-109419,C-0575,delivered,2025-03-06T09:26:31Z,2645974,EUR,EU
O-109420,C-1412,pending,2026-04-25T02:06:58Z,3493516,USD,LATAM
O-109421,C-1074,cancelled,2026-06-14T11:52:50Z,7459289,GBP,APAC
O-109422,C-1745,delivered,2026-01-21T01:05:59Z,2306310,USD,LATAM
O-109423,C-1998,delivered,2026-01-12T17:02:12Z,5104918,USD,NA
O-109424,C-0378,delivered,2025-09-01T14:10:42Z,7241216,USD,EU
O-109425,C-1833,delivered,2025-11-20T21:11:12Z,16024472,USD,NA
O-109426,C-0332,shipped,2025-01-25T23:22:36Z,26935221,USD,EU
O-109427,C-1593,delivered,2025-02-03T09:37:49Z,3787167,USD,NA
O-109428,C-0612,processing,2026-03-11T21:42:29Z,8438496,USD,EU
O-109429,C-0154,delivered,2025-09-28T20:42:25Z,12979914,EUR,NA
O-109430,C-0422,delivered,2025-03-28T17:51:10Z,1022056,USD,NA
O-109431,C-0574,refunded,2025-08-04T10:53:21Z,5162322,EUR,NA
O-109432,C-0658,shipped,2025-08-31T05:29:10Z,284110,USD,EU
O-109433,C-1008,processing,2025-11-15T00:01:22Z,980100,USD,NA
O-109434,C-1559,delivered,2025-07-18T23:33:50Z,12306964,USD,EU
O-109435,C-1125,processing,2025-01-31T09:35:24Z,2426844,EUR,NA
O-109436,C-0352,delivered,2025-09-16T07:50:56Z,9401039,USD,NA
O-109437,C-1703,processing,2025-11-28T06:57:32Z,5160042,USD,NA
O-109438,C-0350,delivered,2025-02-08T04:29:56Z,6140537,USD,NA
O-109439,C-0025,delivered,2025-07-04T23:50:22Z,2843048,USD,APAC
O-109440,C-0818,delivered,2025-10-19T09:15:54Z,11483138,USD,NA
O-109441,C-1782,delivered,2025-04-07T02:15:13Z,6088261,EUR,NA
O-109442,C-0503,delivered,2026-03-30T11:49:43Z,98985,USD,APAC
O-109443,C-0014,processing,2026-06-14T03:12:24Z,445348,USD,NA
O-109444,C-1699,processing,2025-09-06T16:52:32Z,5795293,USD,NA
O-109445,C-1162,delivered,2025-11-21T15:04:39Z,5965032,EUR,NA
O-109446,C-1185,shipped,2025-02-05T04:32:50Z,13186981,JPY,EU
O-109447,C-1271,delivered,2025-06-25T18:05:32Z,17162273,GBP,NA
O-109448,C-0715,pending,2026-05-01T17:27:26Z,14318825,USD,EU
O-109449,C-0950,delivered,2025-04-23T08:38:16Z,9084922,GBP,APAC
O-109450,C-1754,delivered,2025-05-26T06:02:47Z,3656219,USD,EU
O-109451,C-0914,shipped,2025-08-19T06:13:42Z,3849688,JPY,APAC
O-109452,C-1868,shipped,2025-03-24T15:32:24Z,25372035,USD,APAC
O-109453,C-1927,pending,2026-03-05T18:42:46Z,4324078,USD,NA
O-109454,C-0656,delivered,2026-04-08T00:58:49Z,2791324,EUR,APAC
O-109455,C-1876,cancelled,2025-02-04T19:30:32Z,8886739,USD,NA
O-109456,C-1098,delivered,2025-11-19T09:33:29Z,1438490,USD,NA
O-109457,C-1556,delivered,2025-06-17T09:10:14Z,10840398,USD,NA
O-109458,C-0399,shipped,2025-11-17T14:16:34Z,18411836,USD,EU
O-109459,C-1834,processing,2025-03-24T13:14:38Z,5411376,GBP,NA
O-109460,C-0687,processing,2026-05-17T02:42:37Z,8899890,USD,EU
O-109461,C-0037,delivered,2025-09-20T15:17:55Z,7881351,USD,EU
O-109462,C-1446,delivered,2026-04-14T02:02:44Z,2874487,USD,APAC
O-109463,C-1001,shipped,2026-04-29T13:22:36Z,4208477,USD,EU
O-109464,C-1159,delivered,2025-08-19T10:27:21Z,2354603,USD,NA
O-109465,C-0323,delivered,2025-01-07T21:21:53Z,2584486,USD,APAC
O-109466,C-0231,delivered,2025-02-27T23:07:56Z,2265772,USD,EU
O-109467,C-1875,delivered,2025-03-14T04:16:22Z,3100376,EUR,NA
O-109468,C-1911,delivered,2025-10-03T00:21:13Z,3134831,USD,NA
O-109469,C-1534,delivered,2026-02-18T03:12:49Z,1190205,EUR,NA
O-109470,C-0082,pending,2026-06-26T03:06:22Z,5334373,USD,NA
O-109471,C-0904,delivered,2025-10-14T03:40:42Z,2606999,USD,EU
O-109472,C-1752,refunded,2025-12-21T15:07:18Z,8667071,EUR,EU
O-109473,C-1077,delivered,2025-11-20T07:12:38Z,8975680,EUR,LATAM
O-109474,C-0939,delivered,2026-02-23T09:10:04Z,12063868,USD,APAC
O-109475,C-1906,delivered,2025-06-17T13:42:27Z,1737028,USD,APAC
O-109476,C-1888,delivered,2025-05-05T15:31:27Z,6836802,USD,NA
O-109477,C-0076,delivered,2025-07-18T16:29:06Z,2763450,USD,APAC
O-109478,C-0323,refunded,2025-09-07T19:11:19Z,3376932,USD,EU
O-109479,C-0766,processing,2025-07-01T09:32:28Z,2045142,GBP,EU
O-109480,C-0032,delivered,2025-10-09T13:22:59Z,4660864,USD,NA
O-109481,C-1884,delivered,2025-11-04T19:06:50Z,5821307,EUR,NA
O-109482,C-0973,delivered,2026-06-14T22:50:46Z,10888080,USD,NA
O-109483,C-0062,delivered,2025-09-07T23:42:15Z,711627,USD,EU
