order_id,line_no,part_id,qty,unit_price_cents
O-108649,2,P-04919,11,172789
O-108649,3,P-04821,17,272000
O-108650,1,P-01934,5,42638
O-108650,2,P-00100,18,228547
O-108650,3,P-03878,1,27176
O-108650,4,P-01278,22,40909
O-108651,1,P-00957,24,254029
O-108651,2,P-00312,7,120499
O-108652,1,P-00137,13,352027
O-108653,1,P-01765,20,155241
O-108653,2,P-04271,18,100505
O-108654,1,P-02670,8,20969
O-108654,2,P-01658,3,11246
O-108654,3,P-01779,7,396138
O-108654,4,P-02433,22,254073
O-108655,1,P-02195,20,893057
O-108655,2,P-02582,17,45208
O-108656,1,P-00617,15,159805
O-108656,2,P-03514,23,7302
O-108656,3,P-02051,12,664200
O-108657,1,P-02618,17,1357
O-108657,2,P-04047,18,166837
O-108657,3,P-01744,25,237074
O-108657,4,P-01029,12,312330
O-108657,5,P-02505,19,231031
O-108658,1,P-00961,1,325180
O-108658,2,P-01185,22,87701
O-108658,3,P-00241,23,205252
O-108658,4,P-02642,17,2102
O-108658,5,P-04223,1,55387
O-108659,1,P-03166,18,38402
O-108659,2,P-00102,19,53947
O-108659,3,P-01731,17,223041
O-108659,4,P-00734,3,18346
O-108659,5,P-00294,1,49642
O-108660,1,P-02081,10,163081
O-108661,1,P-03034,22,9624
O-108661,2,P-02922,23,3468
O-108661,3,P-03120,22,24575
O-108662,1,P-02389,4,225583
O-108662,2,P-02483,22,595132
O-108662,3,P-04081,8,114867
O-108662,4,P-04339,16,245801
O-108662,5,P-01463,2,151542
O-108663,1,P-01522,2,2815
O-108663,2,P-00700,24,237164
O-108663,3,P-01009,23,230859
O-108663,4,P-00861,1,80800
O-108663,5,P-03397,10,360638
O-108664,1,P-04583,3,166732
O-108664,2,P-02540,19,132079
O-108664,3,P-00767,23,5000
O-108664,4,P-02838,3,55717
O-108665,1,P-04557,13,201638
O-108665,2,P-04554,11,1016
O-108665,3,P-01783,21,130411
O-108665,4,P-04050,8,7019
O-108666,1,P-04932,17,74817
O-108666,2,P-00667,25,460769
O-108667,1,P-01817,17,282095
O-108667,2,P-04328,23,61897
O-108667,3,P-04877,25,294011
O-108667,4,P-04050,3,7019
O-108668,1,P-01015,10,145623
O-108669,1,P-03416,21,173046
O-108669,2,P-03644,24,50077
O-108669,3,P-01967,12,43073
O-108670,1,P-00825,9,290357
O-108670,2,P-01019,23,604088
O-108670,3,P-01712,4,145909
O-108670,4,P-04089,18,274233
O-108670,5,P-02038,3,20136
O-108671,1,P-00275,1,719459
O-108671,2,P-04804,19,259253
O-108672,1,P-03380,4,25438
O-108672,2,P-03277,23,184192
O-108673,1,P-02580,2,159340
O-108673,2,P-01652,6,90735
O-108673,3,P-01050,3,8976
O-108674,1,P-04232,15,176286
O-108674,2,P-03407,5,5000
O-108674,3,P-03890,8,3597
O-108675,1,P-02316,6,100009
O-108675,2,P-02899,19,660956
O-108675,3,P-01259,20,25000
O-108676,1,P-02631,24,130018
O-108676,2,P-04416,7,60048
O-108676,3,P-04521,25,204025
O-108677,1,P-01528,20,141475
O-108677,2,P-01660,19,317623
O-108677,3,P-01892,12,182601
O-108677,4,P-03944,2,210529
O-108678,1,P-01835,5,469891
O-108678,2,P-02620,13,137059
O-108679,1,P-01695,24,198170
O-108679,2,P-04213,24,351492
O-108679,3,P-03804,13,199866
O-108679,4,P-04703,14,46120
O-108679,5,P-02422,6,68155
O-108680,1,P-02376,5,8000
O-108680,2,P-00371,8,315321
O-108681,1,P-03140,20,188495
O-108681,2,P-02042,16,10684
O-108682,1,P-04052,10,176863
O-108682,2,P-02575,16,221288
O-108683,1,P-01389,11,243111
O-108683,2,P-01384,15,212847
O-108683,3,P-04624,15,127170
O-108684,1,P-01588,23,157019
O-108685,1,P-00733,1,320241
O-108685,2,P-00687,10,170595
O-108685,3,P-02069,8,283296
O-108686,1,P-01882,25,5696
O-108686,2,P-02580,5,159340
O-108686,3,P-01216,23,135809
O-108686,4,P-00080,7,27091
O-108686,5,P-00911,21,5000
O-108687,1,P-04187,18,361556
O-108687,2,P-02954,14,10188
O-108687,3,P-01165,22,484551
O-108688,1,P-02850,10,2601
O-108688,2,P-00146,1,2515
O-108689,1,P-00751,1,227187
O-108689,2,P-03996,20,342487
O-108689,3,P-03680,3,120634
O-108689,4,P-01138,25,9632
O-108690,1,P-01401,15,320378
O-108690,2,P-02044,20,222259
O-108690,3,P-03856,21,247154
O-108690,4,P-04833,7,143776
O-108690,5,P-01603,19,488936
O-108691,1,P-04354,14,9203
O-108691,2,P-00234,5,4976
O-108692,1,P-02857,6,269978
O-108692,2,P-01041,12,450000
O-108692,3,P-03202,7,11575
O-108692,4,P-00586,4,2186
O-108692,5,P-01835,17,469891
O-108693,1,P-02105,21,135022
O-108694,1,P-01721,24,189860
O-108695,1,P-02066,1,1955
O-108696,1,P-00598,16,14923
O-108696,2,P-02794,7,10297
O-108696,3,P-04629,15,290874
O-108696,4,P-04994,1,6801
O-108697,1,P-00945,13,117658
O-108697,2,P-00035,2,749337
O-108697,3,P-03027,13,437320
O-108697,4,P-01527,3,58789
O-108698,1,P-01000,5,251370
O-108698,2,P-01734,16,64870
O-108698,3,P-01645,16,335777
O-108699,1,P-01208,9,88202
O-108699,2,P-03723,17,821530
O-108699,3,P-03926,16,51524
O-108699,4,P-00972,22,229715
O-108700,1,P-04099,23,660821
O-108700,2,P-00681,8,296568
O-108700,3,P-02289,24,173694
O-108700,4,P-03257,22,333106
O-108700,5,P-03363,8,328596
O-108701,1,P-01822,20,43644
O-108701,2,P-00277,14,299202
O-108701,3,P-03692,20,255843
O-108702,1,P-00722,20,14286
O-108702,2,P-03095,3,99677
O-108702,3,P-02236,17,265551
O-108703,1,P-03245,19,167154
O-108704,1,P-00102,21,53947
O-108704,2,P-02425,18,255894
O-108704,3,P-04878,21,28176
O-108704,4,P-00111,7,116198
O-108705,1,P-04909,21,458844
O-108705,2,P-01887,19,128959
O-108705,3,P-04072,16,120061
O-108705,4,P-03291,14,435599
O-108706,1,P-01018,14,10063
O-108707,1,P-04489,19,181074
O-108707,2,P-04025,25,206176
O-108707,3,P-00506,1,8066
O-108707,4,P-03484,14,128481
O-108707,5,P-01318,23,58256
O-108708,1,P-02372,12,234695
O-108708,2,P-00196,17,240282
O-108708,3,P-02051,2,664200
O-108708,4,P-03888,14,273587
O-108709,1,P-00278,22,50616
O-108709,2,P-01926,10,25189
O-108709,3,P-01411,22,566982
O-108709,4,P-01990,8,42486
O-108709,5,P-03852,8,265811
O-108710,1,P-01629,13,394532
O-108710,2,P-01518,10,52662
O-108710,3,P-03375,23,194687
O-108710,4,P-01275,1,543217
O-108711,1,P-02361,9,343661
O-108711,2,P-02600,12,106671
O-108711,3,P-01045,2,168724
O-108711,4,P-00624,4,103018
O-108711,5,P-03291,19,435599
O-108712,1,P-03968,21,183178
O-108712,2,P-03889,25,271712
O-108713,1,P-02019,22,541376
O-108713,2,P-03869,25,29312
O-108713,3,P-03452,5,188826
O-108714,1,P-02599,19,52963
O-108715,1,P-00174,17,47160
O-108715,2,P-01725,9,500000
O-108715,3,P-00432,20,216882
O-108715,4,P-00311,22,91456
O-108715,5,P-00040,9,104455
O-108716,1,P-01850,9,6573
O-108716,2,P-04837,21,408576
O-108716,3,P-02670,2,20969
O-108717,1,P-04289,4,334537
O-108717,2,P-02440,22,80946
O-108717,3,P-02961,5,177818
O-108717,4,P-04981,7,224360
O-108717,5,P-01408,21,169436
O-108718,1,P-03524,22,165479
O-108718,2,P-02284,22,282672
O-108718,3,P-01869,4,10000
O-108719,1,P-04230,21,6758
O-108719,2,P-00243,23,424722
O-108720,1,P-03853,7,483442
O-108720,2,P-02163,5,571997
O-108721,1,P-02249,6,450000
O-108721,2,P-03702,4,11489
O-108722,1,P-03878,22,27176
O-108723,1,P-04498,2,1477
O-108723,2,P-04606,18,67695
O-108724,1,P-03363,4,328596
O-108724,2,P-03358,8,64308
O-108725,1,P-04225,17,211179
O-108725,2,P-03951,8,122461
O-108726,1,P-03940,25,53700
O-108726,2,P-04521,2,204025
O-108727,1,P-00462,1,54232
O-108727,2,P-03006,19,18603
O-108728,1,P-03796,14,180350
O-108729,1,P-01502,9,54056
O-108730,1,P-01262,10,33075
O-108730,2,P-00883,11,760359
O-108731,1,P-02040,15,136174
O-108731,2,P-02657,13,300600
O-108731,3,P-03597,7,168442
O-108731,4,P-01031,9,105581
O-108731,5,P-03915,16,678327
O-108732,1,P-01768,2,106698
O-108733,1,P-04995,24,535354
O-108733,2,P-02041,25,241257
O-108733,3,P-04487,9,202260
O-108734,1,P-02221,23,248543
O-108734,2,P-01370,2,8441
O-108734,3,P-02897,19,193086
O-108735,1,P-03226,22,12180
O-108736,1,P-03541,22,242923
O-108737,1,P-02964,16,165811
O-108738,1,P-00820,15,160349
O-108738,2,P-04364,22,183570
O-108738,3,P-00125,13,301725
O-108738,4,P-04830,20,68506
O-108738,5,P-01714,21,8480
O-108739,1,P-04315,12,485930
O-108740,1,P-03372,6,170689
O-108741,1,P-01553,17,221899
O-108741,2,P-04843,13,416497
O-108742,1,P-03632,7,186949
O-108742,2,P-03070,14,59887
O-108742,3,P-03319,10,153008
O-108742,4,P-00018,2,8273
O-108742,5,P-00920,4,204988
O-108743,1,P-01379,4,294768
O-108744,1,P-00324,19,269700
O-108745,1,P-04286,3,36123
O-108745,2,P-00498,4,13276
O-108745,3,P-03323,12,595170
O-108746,1,P-03158,24,17518
O-108746,2,P-04240,8,159968
O-108746,3,P-02148,18,6000
O-108747,1,P-00896,13,168140
O-108747,2,P-00890,12,7570
O-108747,3,P-00469,13,173346
O-108748,1,P-03820,17,27566
O-108748,2,P-04035,12,507576
O-108748,3,P-04790,8,2350
O-108748,4,P-02885,1,79961
O-108748,5,P-04276,19,320637
O-108749,1,P-01391,2,148556
O-108749,2,P-03644,17,50077
O-108750,1,P-02264,23,111545
O-108751,1,P-04587,4,607016
O-108752,1,P-01648,18,169217
O-108752,2,P-00625,18,271744
O-108752,3,P-01178,13,4250
O-108752,4,P-02900,17,62377
O-108753,1,P-02840,20,145981
O-108753,2,P-00180,23,319421
O-108754,1,P-02151,1,71660
O-108754,2,P-01261,19,160813
O-108754,3,P-04074,14,4813
O-108755,1,P-04813,7,232044
O-108755,2,P-01470,3,50688
O-108755,3,P-01288,5,225668
O-108755,4,P-01520,16,106372
O-108755,5,P-04066,24,8952
O-108756,1,P-01641,1,251901
O-108756,2,P-02231,14,135067
O-108756,3,P-02006,3,41008
O-108756,4,P-00670,7,39212
O-108756,5,P-04816,24,124939
O-108757,1,P-01511,21,132568
O-108757,2,P-03347,17,424258
O-108757,3,P-00742,6,48669
O-108758,1,P-04198,10,61877
O-108758,2,P-02334,17,47753
O-108758,3,P-01917,15,368162
O-108758,4,P-02644,13,114850
O-108759,1,P-00752,2,171175
O-108759,2,P-04084,10,58630
O-108759,3,P-00419,16,552551
O-108759,4,P-04916,5,164750
O-108759,5,P-02496,16,254750
O-108760,1,P-03343,5,5000
O-108761,1,P-01908,15,145158
O-108761,2,P-02044,10,222259
O-108762,1,P-04037,22,10000
O-108762,2,P-00460,6,247588
O-108762,3,P-01913,14,305341
O-108762,4,P-01174,11,19912
O-108763,1,P-00132,11,199676
O-108763,2,P-03074,20,4376
O-108763,3,P-00589,9,429255
O-108764,1,P-03022,25,65332
O-108764,2,P-01578,20,10829
O-108764,3,P-02179,15,48711
O-108764,4,P-03168,15,44708
O-108765,1,P-02148,25,6000
O-108765,2,P-04387,7,305851
O-108765,3,P-00657,8,344825
O-108765,4,P-03057,16,226200
O-108766,1,P-03760,14,115747
O-108766,2,P-04628,20,270113
O-108767,1,P-04943,20,140232
O-108767,2,P-00026,8,4646
O-108767,3,P-00254,1,23726
O-108768,1,P-02870,4,35317
O-108768,2,P-01392,1,81977
O-108769,1,P-00488,9,231054
O-108769,2,P-00968,19,135408
O-108770,1,P-02024,23,300000
O-108771,1,P-02448,2,51809
O-108771,2,P-04230,7,6758
O-108771,3,P-01884,17,225253
O-108771,4,P-04134,10,43458
O-108771,5,P-03875,15,211701
O-108772,1,P-00390,14,41190
O-108772,2,P-04820,4,193274
O-108772,3,P-04245,8,324730
O-108773,1,P-03682,6,8348
O-108773,2,P-00332,10,179759
O-108774,1,P-02814,4,59964
O-108774,2,P-01816,6,199958
O-108774,3,P-03361,7,273223
O-108774,4,P-02424,15,189831
O-108775,1,P-01823,19,142104
O-108775,2,P-03130,24,11694
O-108775,3,P-02758,12,5367
O-108775,4,P-02791,17,203446
O-108775,5,P-03465,19,134335
O-108776,1,P-01204,5,240344
O-108776,2,P-00299,22,199194
O-108776,3,P-04077,16,283220
O-108776,4,P-01877,11,449110
O-108777,1,P-02077,13,320982
O-108777,2,P-00822,7,55436
O-108778,1,P-00126,11,38571
O-108778,2,P-03069,15,500000
O-108778,3,P-00466,8,9130
O-108778,4,P-01925,23,273965
O-108779,1,P-03953,15,292629
O-108779,2,P-02428,12,195726
O-108780,1,P-03414,21,10153
O-108780,2,P-00711,19,103541
O-108780,3,P-00602,16,7361
O-108780,4,P-01270,20,31734
O-108781,1,P-04485,20,407359
O-108781,2,P-02488,6,236569
O-108781,3,P-02547,13,900000
O-108781,4,P-00089,2,314709
O-108781,5,P-02556,24,170497
O-108782,1,P-04096,5,8000
O-108782,2,P-00687,16,170595
O-108782,3,P-03948,20,85054
O-108782,4,P-03474,22,8489
O-108782,5,P-00170,19,15000
O-108783,1,P-00752,22,171175
O-108783,2,P-03808,3,24440
O-108784,1,P-00899,8,424619
O-108784,2,P-02403,6,66817
O-108784,3,P-03261,19,10000
O-108785,1,P-01958,1,29965
O-108786,1,P-01510,20,80000
O-108786,2,P-04611,18,268958
O-108786,3,P-03971,15,735686
O-108786,4,P-02618,19,1357
O-108787,1,P-00798,19,32799
O-108787,2,P-02154,16,9736
O-108788,1,P-00320,4,142577
O-108788,2,P-02045,9,281531
O-108788,3,P-04032,24,141121
O-108788,4,P-02655,6,164351
O-108789,1,P-01763,13,25000
O-108789,2,P-04561,14,179536
O-108789,3,P-03056,10,154495
O-108789,4,P-01519,7,53295
O-108790,1,P-01892,14,182601
O-108791,1,P-02884,18,115617
O-108791,2,P-04602,11,7800
O-108792,1,P-03397,19,360638
O-108792,2,P-00240,17,108478
O-108793,1,P-01984,19,151224
O-108793,2,P-02176,23,286086
O-108794,1,P-04297,1,386935
O-108795,1,P-03403,6,578810
O-108795,2,P-02035,6,294841
O-108795,3,P-04175,4,32208
O-108796,1,P-04459,25,621572
O-108796,2,P-00273,10,239641
O-108796,3,P-00444,20,182175
O-108796,4,P-02385,19,315054
O-108796,5,P-01008,20,106006
O-108797,1,P-03107,7,273315
O-108797,2,P-00329,7,446448
O-108797,3,P-01566,16,23972
O-108797,4,P-04726,14,31805
O-108797,5,P-04589,3,257980
O-108798,1,P-01445,10,428410
O-108798,2,P-00990,7,60094
O-108799,1,P-02721,15,233299
O-108799,2,P-03872,12,116173
O-108799,3,P-03694,11,47491
O-108799,4,P-02245,22,180970
O-108799,5,P-04588,17,76225
O-108800,1,P-01754,15,11060
O-108800,2,P-03709,5,306416
O-108801,1,P-04482,18,5656
O-108801,2,P-01199,17,81373
O-108802,1,P-02737,14,334781
O-108802,2,P-02948,24,116201
O-108802,3,P-00547,6,480840
O-108802,4,P-00943,25,29092
O-108803,1,P-03931,5,724503
O-108803,2,P-02548,10,294591
O-108803,3,P-00397,10,309135
O-108803,4,P-02500,21,350000
O-108804,1,P-02792,21,121572
O-108804,2,P-00837,3,254439
O-108804,3,P-01771,6,462109
O-108805,1,P-04039,9,106850
O-108806,1,P-03203,13,670832
O-108806,2,P-01079,12,132721
O-108806,3,P-01017,4,197508
O-108806,4,P-03629,16,476937
O-108807,1,P-00748,16,39395
O-108807,2,P-04768,8,115890
O-108807,3,P-03619,12,178787
O-108808,1,P-00935,7,75722
O-108808,2,P-01994,21,11166
O-108808,3,P-02790,2,53070
O-108808,4,P-00601,1,56297
O-108808,5,P-01543,12,189509
O-108809,1,P-03621,7,191762
O-108809,2,P-02006,25,41008
O-108810,1,P-03142,6,56359
O-108810,2,P-04930,19,13059
O-108811,1,P-00025,25,289539
O-108812,1,P-02843,10,65536
O-108813,1,P-04994,21,6801
O-108813,2,P-03222,11,50077
O-108813,3,P-04300,6,170643
O-108813,4,P-02363,14,579641
O-108813,5,P-00494,9,60331
O-108814,1,P-01708,3,226374
O-108815,1,P-02666,5,4155
O-108815,2,P-03715,18,675756
O-108816,1,P-02792,8,121572
O-108816,2,P-01414,9,44009
O-108816,3,P-02444,22,126292
O-108816,4,P-00088,16,104384
O-108817,1,P-03855,1,7387
O-108817,2,P-01268,12,294357
O-108818,1,P-04643,3,782090
O-108819,1,P-04382,15,48598
O-108820,1,P-00934,20,33109
O-108821,1,P-01731,9,223041
O-108821,2,P-02917,16,268793
O-108821,3,P-00912,5,175052
O-108821,4,P-04472,1,224356
O-108821,5,P-01867,20,646817
O-108822,1,P-02974,4,24649
O-108823,1,P-02327,16,42523
O-108823,2,P-01417,6,267395
O-108823,3,P-00446,6,26016
O-108823,4,P-02007,12,130098
O-108824,1,P-03623,12,158458
O-108825,1,P-04697,20,271080
O-108825,2,P-04974,9,41627
O-108825,3,P-00572,4,262655
O-108825,4,P-01844,4,150028
O-108826,1,P-00862,5,49626
O-108826,2,P-01295,20,184208
O-108827,1,P-01713,3,292966
O-108828,1,P-02555,8,506255
O-108828,2,P-02421,15,306310
O-108828,3,P-04277,21,194826
O-108828,4,P-01619,15,96291
O-108828,5,P-01667,9,238797
O-108829,1,P-00610,4,5170
O-108829,2,P-03142,25,56359
O-108829,3,P-01825,7,69084
O-108829,4,P-04011,9,452329
O-108829,5,P-00919,25,166971
O-108830,1,P-00282,2,10530
O-108830,2,P-00839,10,134713
O-108831,1,P-02038,8,20136
O-108831,2,P-02886,23,20963
O-108831,3,P-03240,5,144977
O-108832,1,P-00660,4,304415
O-108832,2,P-03264,18,215726
O-108832,3,P-03048,23,142413
O-108832,4,P-00086,8,57404
O-108833,1,P-01817,25,282095
O-108833,2,P-00943,25,29092
O-108834,1,P-04131,20,559588
O-108835,1,P-00782,20,80000
O-108835,2,P-01463,11,151542
O-108835,3,P-04612,17,154373
O-108835,4,P-04021,15,293017
O-108835,5,P-04178,19,9604
O-108836,1,P-02761,2,426303
O-108836,2,P-01354,16,10489
O-108836,3,P-03175,11,187224
O-108837,1,P-01092,8,184308
O-108837,2,P-04312,3,77676
O-108837,3,P-01554,4,5313
O-108838,1,P-00549,23,190220
O-108838,2,P-03226,2,12180
O-108838,3,P-01033,21,95185
O-108838,4,P-04347,2,827776
O-108838,5,P-02588,22,133320
O-108839,1,P-04174,11,3702
O-108839,2,P-01806,1,43923
O-108839,3,P-01132,24,255840
O-108839,4,P-04046,1,38914
O-108840,1,P-04855,12,20067
O-108840,2,P-00653,13,269202
O-108840,3,P-03335,9,167942
O-108840,4,P-04285,5,500000
O-108841,1,P-02707,24,241969
O-108841,2,P-00391,1,138724
O-108841,3,P-04923,3,25000
O-108841,4,P-03245,14,167154
O-108842,1,P-03614,12,30544
O-108842,2,P-01698,20,14700
O-108843,1,P-00297,25,183176
O-108843,2,P-04380,21,152267
O-108843,3,P-01574,21,27076
O-108843,4,P-04419,13,140017
O-108844,1,P-03391,22,71432
O-108844,2,P-03587,17,286500
O-108844,3,P-00309,21,187394
O-108845,1,P-03438,6,58633
O-108845,2,P-01247,11,220411
O-108845,3,P-01109,16,75536
O-108845,4,P-03111,15,165780
O-108846,1,P-03422,12,4141
O-108847,1,P-02486,4,60274
O-108847,2,P-02836,20,130540
O-108847,3,P-04482,3,5656
O-108848,1,P-04724,6,263588
O-108848,2,P-03145,19,159803
O-108848,3,P-00171,12,226728
O-108849,1,P-00125,22,301725
O-108849,2,P-01504,21,54794
O-108849,3,P-01812,21,169346
O-108849,4,P-01866,22,5472
O-108850,1,P-03341,14,398643
O-108850,2,P-00685,5,306389
O-108850,3,P-02982,12,21269
O-108850,4,P-00075,11,216965
O-108851,1,P-00114,9,6313
O-108852,1,P-00622,6,23735
O-108852,2,P-04058,9,9618
O-108852,3,P-03226,1,12180
O-108852,4,P-01162,3,15000
O-108852,5,P-03462,20,31396
O-108853,1,P-00064,23,201558
O-108853,2,P-02255,5,95478
O-108853,3,P-04048,19,102335
O-108854,1,P-00830,6,40749
O-108854,2,P-00494,15,60331
O-108854,3,P-03182,14,26681
O-108855,1,P-00414,20,41540
O-108856,1,P-01692,19,204847
O-108857,1,P-04422,11,50497
O-108858,1,P-00263,17,11756
O-108858,2,P-01458,18,2777
O-108858,3,P-00052,10,234696
O-108858,4,P-01017,16,197508
O-108858,5,P-03926,12,51524
O-108859,1,P-03266,21,10303
O-108860,1,P-01774,17,39730
O-108860,2,P-00226,9,5975
O-108860,3,P-03421,11,96167
O-108860,4,P-03378,23,11056
O-108860,5,P-03550,16,47017
O-108861,1,P-02621,22,198368
O-108861,2,P-03235,25,814133
O-108862,1,P-02023,6,209421
O-108862,2,P-02298,22,8369
O-108862,3,P-02113,19,334116
O-108862,4,P-03727,7,209000
O-108863,1,P-02649,7,229243
O-108863,2,P-02893,24,19361
O-108863,3,P-02218,5,6130
O-108864,1,P-03939,15,749034
O-108864,2,P-00309,1,187394
O-108864,3,P-01717,14,236381
O-108864,4,P-04391,18,5000
O-108865,1,P-03942,23,15705
O-108865,2,P-03175,10,187224
O-108865,3,P-02228,1,70248
O-108866,1,P-03221,21,414156
O-108866,2,P-03531,14,568232
O-108866,3,P-00450,7,5772
O-108866,4,P-04889,4,223664
O-108866,5,P-01672,23,78814
O-108867,1,P-00324,5,269700
O-108867,2,P-03708,20,102485
O-108867,3,P-00776,21,217098
O-108868,1,P-01538,10,8360
O-108868,2,P-01057,12,274004
O-108868,3,P-03971,22,735686
O-108868,4,P-00718,19,48230
O-108869,1,P-01463,8,151542
O-108869,2,P-02202,1,3027
O-108869,3,P-04011,19,452329
O-108869,4,P-03440,15,283794
O-108869,5,P-04643,20,782090
O-108870,1,P-04901,25,216372
O-108870,2,P-03903,15,250000
O-108870,3,P-04904,22,168959
O-108870,4,P-01315,1,662334
O-108870,5,P-01471,1,147601
O-108871,1,P-02210,2,7798
O-108871,2,P-00097,21,214387
O-108871,3,P-03461,23,397401
O-108871,4,P-04630,12,29587
O-108871,5,P-04787,23,117601
O-108872,1,P-01853,14,301600
O-108872,2,P-03897,13,263829
O-108872,3,P-02353,15,259359
O-108873,1,P-02176,17,286086
O-108874,1,P-03779,20,516328
O-108874,2,P-02043,23,547037
O-108874,3,P-01924,1,263589
O-108875,1,P-00848,14,197100
O-108876,1,P-01165,3,484551
O-108877,1,P-03792,2,161916
O-108877,2,P-00136,4,172846
O-108877,3,P-01090,7,12308
O-108877,4,P-02109,12,274310
O-108877,5,P-03171,8,753276
O-108878,1,P-04072,1,120061
O-108878,2,P-02647,8,186071
O-108878,3,P-04637,23,328979
O-108878,4,P-01797,13,308174
O-108878,5,P-00449,8,265559
O-108879,1,P-03402,5,10206
O-108879,2,P-00557,14,359770
O-108879,3,P-00091,1,496052
O-108879,4,P-00468,21,223669
O-108880,1,P-02225,13,423732
O-108880,2,P-03107,23,273315
O-108880,3,P-02971,11,269984
O-108881,1,P-02481,8,175859
O-108881,2,P-02330,11,11204
O-108882,1,P-03651,20,508937
O-108882,2,P-00563,9,384453
O-108882,3,P-03280,11,170026
O-108883,1,P-00427,18,543739
O-108884,1,P-03149,4,238443
O-108884,2,P-01020,1,112878
O-108884,3,P-00596,7,339298
O-108884,4,P-00514,17,12071
O-108885,1,P-03316,17,163077
O-108886,1,P-00515,4,729668
O-108887,1,P-02702,5,42674
O-108887,2,P-04282,14,6984
O-108887,3,P-02062,7,52892
O-108887,4,P-03157,19,372899
O-108888,1,P-04433,16,303547
O-108888,2,P-04173,13,271900
O-108888,3,P-03042,21,10226
O-108889,1,P-00950,10,27227
O-108889,2,P-04529,2,184870
O-108889,3,P-02765,2,154094
O-108889,4,P-02081,4,163081
O-108890,1,P-04542,9,57692
O-108890,2,P-02118,3,44829
O-108890,3,P-00740,15,101715
O-108891,1,P-01468,22,350000
O-108891,2,P-01441,1,246497
O-108891,3,P-03114,22,5813
O-108892,1,P-04937,19,190082
O-108892,2,P-00896,6,168140
O-108893,1,P-01384,11,212847
O-108894,1,P-03553,15,298095
O-108894,2,P-04789,24,367288
O-108894,3,P-04877,2,294011
O-108894,4,P-00721,1,322175
O-108895,1,P-03768,15,146055
O-108896,1,P-04245,22,324730
O-108897,1,P-04972,6,84713
O-108897,2,P-04214,19,41329
O-108897,3,P-04501,5,225284
O-108897,4,P-01744,16,237074
O-108897,5,P-02645,8,185284
O-108898,1,P-04667,23,740335
O-108898,2,P-04075,23,188225
O-108898,3,P-01551,18,84904
O-108898,4,P-02559,12,164889
O-108898,5,P-01092,18,184308
O-108899,1,P-04649,20,137082
O-108899,2,P-03368,7,70301
O-108899,3,P-01437,18,434587
O-108899,4,P-04416,2,60048
O-108900,1,P-01044,13,186242
O-108900,2,P-04131,10,559588
O-108901,1,P-04786,4,8855
O-108901,2,P-02750,15,48001
O-108902,1,P-01178,5,4250
O-108903,1,P-01285,20,267691
O-108903,2,P-04386,21,10470
O-108903,3,P-03532,12,106444
O-108903,4,P-01152,4,222803
O-108904,1,P-00291,23,311645
O-108905,1,P-04450,16,3680
O-108905,2,P-04545,2,189788
O-108905,3,P-00711,2,103541
O-108905,4,P-00904,24,128274
O-108905,5,P-03108,25,114391
O-108906,1,P-02834,7,8089
O-108907,1,P-00547,9,480840
O-108908,1,P-02932,14,233123
O-108908,2,P-00689,4,296460
O-108908,3,P-02347,20,540308
O-108909,1,P-00340,24,146509
O-108910,1,P-00112,12,246109
O-108910,2,P-04156,20,322346
O-108910,3,P-01733,15,176392
O-108911,1,P-04561,8,179536
O-108911,2,P-02520,23,243970
O-108911,3,P-04217,10,28058
O-108911,4,P-00673,24,184950
O-108912,1,P-02046,7,63414
O-108912,2,P-02351,20,5000
O-108913,1,P-01730,17,3947
O-108913,2,P-00998,7,50719
O-108913,3,P-03895,4,135258
O-108913,4,P-02623,5,55118
O-108913,5,P-00320,23,142577
O-108914,1,P-04627,15,790542
O-108914,2,P-01191,19,78981
O-108914,3,P-02106,3,6673
O-108914,4,P-01436,19,175233
O-108915,1,P-04386,25,10470
O-108915,2,P-01455,4,225113
