part_id,sku,name,category,subcategory,unit_price_cents,weight_grams,warehouse_id,active,created_at,updated_at
P-02175,NR-PWR-02175,Low-Backlash DC-DC Converter RN-475,Power Systems,DC-DC Converter,44963,6137,W-03,true,2023-09-03T11:11:59Z,2023-10-08T12:59:40Z
P-02176,NR-SEN-02176,Compact Force-Torque Sensor SA-512,Sensors,Force-Torque Sensor,286086,3500,W-01,true,2023-08-17T11:06:04Z,2024-02-28T09:36:28Z
P-02177,NR-ACT-02177,Quiet-Drive Servo Motor TN-549,Actuators,Servo Motor,212471,18968,W-04,true,2021-05-20T20:18:39Z,2022-02-19T15:08:25Z
P-02178,NR-CBL-02178,Sealed Cable Chain UA-586,Cabling and Connectors,Cable Chain,11875,1290,W-01,true,2022-03-12T12:49:37Z,2022-03-26T04:12:38Z
P-02179,NR-CTL-02179,Industrial Motion Controller VN-623,Controllers,Motion Controller,48711,5471,W-04,true,2021-05-30T16:53:53Z,2022-05-07T11:26:14Z
P-02180,NR-DRV-02180,Precision Harmonic Reducer WA-660,Drivetrain,Harmonic Reducer,128578,3930,W-03,true,2023-08-06T01:51:51Z,2024-05-15T19:32:35Z
P-02181,NR-EFF-02181,Modular Parallel Gripper XN-697,End Effectors,Parallel Gripper,312861,5674,W-04,true,2024-10-29T02:20:57Z,2025-09-24T11:38:51Z
P-02182,NR-FRM-02182,High-Torque Aluminum Extrusion YA-734,Frames and Structure,Aluminum Extrusion,36271,500,W-05,true,2023-02-18T01:25:25Z,2023-05-29T08:42:04Z
P-02183,NR-PWR-02183,Heavy-Duty Battery Pack ZN-771,Power Systems,Battery Pack,156066,5788,W-04,true,2024-06-06T01:08:45Z,2025-01-06T18:36:59Z
P-02184,NR-SEN-02184,Rapid-Cycle Proximity Sensor AA-808,Sensors,Proximity Sensor,213932,2323,W-04,true,2021-12-08T10:06:28Z,2022-04-18T03:43:54Z
P-02185,NR-ACT-02185,Low-Backlash Linear Actuator BN-845,Actuators,Linear Actuator,345795,10166,W-01,true,2022-08-09T06:01:46Z,2023-03-14T16:41:31Z
P-02186,NR-CBL-02186,Compact M12 Connector CA-882,Cabling and Connectors,M12 Connector,9587,2903,W-06,true,2023-03-14T03:03:45Z,2023-08-24T01:46:30Z
P-02187,NR-CTL-02187,Quiet-Drive PLC Module DN-919,Controllers,PLC Module,900000,8236,W-05,true,2022-08-20T10:39:33Z,2023-06-29T08:25:22Z
P-02188,NR-DRV-02188,Sealed Planetary Gearbox EA-956,Drivetrain,Planetary Gearbox,225746,12076,W-06,true,2024-06-15T08:11:54Z,2024-08-24T12:02:09Z
P-02189,NR-EFF-02189,Industrial Vacuum Gripper FN-993,End Effectors,Vacuum Gripper,113407,6756,W-04,true,2024-10-08T21:40:18Z,2025-08-01T05:03:49Z
P-02190,NR-FRM-02190,Precision Base Plate GA-130,Frames and Structure,Base Plate,57100,5506,W-07,true,2023-05-03T11:13:55Z,2023-05-21T15:30:22Z
P-02191,NR-PWR-02191,Modular Power Supply Unit HN-167,Power Systems,Power Supply Unit,250000,4963,W-01,true,2024-02-01T03:27:02Z,2024-05-23T07:28:48Z
P-02192,NR-SEN-02192,High-Torque Rotary Encoder IA-204,Sensors,Rotary Encoder,169467,2729,W-08,true,2023-06-19T20:48:27Z,2023-07-10T19:39:19Z
P-02193,NR-ACT-02193,Heavy-Duty Rotary Actuator JN-241,Actuators,Rotary Actuator,450000,9844,W-07,true,2024-07-09T12:21:01Z,2024-08-22T11:42:43Z
P-02194,NR-CBL-02194,Rapid-Cycle Servo Cable KA-278,Cabling and Connectors,Servo Cable,14204,2413,W-05,true,2022-02-28T16:12:45Z,2023-02-11T15:55:45Z
P-02195,NR-CTL-02195,Low-Backlash Edge Compute Node LN-315,Controllers,Edge Compute Node,893057,6210,W-06,true,2022-11-25T19:30:16Z,2023-08-03T15:55:46Z
P-02196,NR-DRV-02196,Compact Timing Belt MA-352,Drivetrain,Timing Belt,168474,6185,W-04,true,2022-05-03T17:17:04Z,2023-01-02T12:19:47Z
P-02197,NR-EFF-02197,Quiet-Drive Welding Torch NN-389,End Effectors,Welding Torch,298918,9529,W-08,true,2024-03-09T10:46:00Z,2024-08-19T15:53:28Z
P-02198,NR-FRM-02198,Sealed Gantry Beam OA-426,Frames and Structure,Gantry Beam,33973,31527,W-04,true,2023-07-25T23:52:41Z,2023-09-09T02:31:58Z
P-02199,NR-PWR-02199,Industrial Motor Driver PN-463,Power Systems,Motor Driver,78903,7757,W-04,true,2024-07-08T08:22:38Z,2024-12-18T12:53:08Z
P-02200,NR-SEN-02200,Precision Thermal Camera Module QA-500,Sensors,Thermal Camera Module,61739,1724,W-08,true,2023-03-27T18:01:40Z,2023-04-14T12:03:35Z
P-02201,NR-ACT-02201,Modular Stepper Motor RN-537,Actuators,Stepper Motor,409687,732,W-03,true,2021-08-23T11:21:52Z,2022-02-24T04:11:26Z
P-02202,NR-CBL-02202,High-Torque EtherCAT Cable SA-574,Cabling and Connectors,EtherCAT Cable,3027,1167,W-01,true,2023-09-09T03:37:44Z,2023-09-30T18:55:36Z
P-02203,NR-CTL-02203,Heavy-Duty IO Expansion Board TN-611,Controllers,IO Expansion Board,329399,3204,W-03,true,2024-06-08T01:35:04Z,2024-08-24T13:24:00Z
P-02204,NR-DRV-02204,Rapid-Cycle Ball Screw UA-648,Drivetrain,Ball Screw,240730,11531,W-03,true,2024-05-03T02:46:58Z,2024-07-18T11:04:05Z
P-02205,NR-EFF-02205,Low-Backlash Tool Changer VN-685,End Effectors,Tool Changer,189487,5967,W-08,true,2023-01-29T18:53:50Z,2023-02-04T06:11:06Z
P-02206,NR-FRM-02206,Compact Mounting Bracket WA-722,Frames and Structure,Mounting Bracket,57658,22778,W-03,true,2021-03-15T03:05:42Z,2022-03-03T06:58:27Z
P-02207,NR-PWR-02207,Quiet-Drive DC-DC Converter XN-759,Power Systems,DC-DC Converter,90546,7486,W-08,true,2021-08-12T15:54:30Z,2022-06-09T17:42:37Z
P-02208,NR-SEN-02208,Sealed LIDAR Unit YA-796,Sensors,LIDAR Unit,8088,1158,W-04,true,2024-01-03T09:59:45Z,2025-02-03T14:49:35Z
P-02209,NR-ACT-02209,Industrial Servo Motor ZN-833,Actuators,Servo Motor,122195,2229,W-08,true,2022-12-07T10:52:24Z,2023-01-12T08:28:47Z
P-02210,NR-CBL-02210,Precision Cable Chain AA-870,Cabling and Connectors,Cable Chain,7798,2873,W-05,true,2022-12-16T23:03:10Z,2024-01-17T21:23:19Z
P-02211,NR-CTL-02211,Modular Motion Controller BN-907,Controllers,Motion Controller,134305,1802,W-05,false,2021-10-24T17:19:43Z,2022-07-14T12:03:21Z
P-02212,NR-DRV-02212,High-Torque Harmonic Reducer CA-944,Drivetrain,Harmonic Reducer,121024,10759,W-04,true,2024-02-24T03:19:21Z,2024-05-13T00:33:45Z
P-02213,NR-EFF-02213,Heavy-Duty Parallel Gripper DN-981,End Effectors,Parallel Gripper,278446,433,W-03,true,2022-05-27T12:03:37Z,2023-02-15T19:02:01Z
P-02214,NR-FRM-02214,Rapid-Cycle Aluminum Extrusion EA-118,Frames and Structure,Aluminum Extrusion,21100,13646,W-08,true,2024-11-06T23:23:30Z,2024-12-02T09:36:28Z
P-02215,NR-PWR-02215,Low-Backlash Battery Pack FN-155,Power Systems,Battery Pack,72491,14090,W-05,true,2023-11-16T08:32:04Z,2024-05-07T06:54:48Z
P-02216,NR-SEN-02216,Compact Force-Torque Sensor GA-192,Sensors,Force-Torque Sensor,39615,1620,W-05,true,2022-04-29T09:37:03Z,2023-02-08T23:00:26Z
P-02217,NR-ACT-02217,Quiet-Drive Linear Actuator HN-229,Actuators,Linear Actuator,366655,10437,W-05,false,2022-04-29T16:27:57Z,2022-06-18T07:29:16Z
P-02218,NR-CBL-02218,Sealed M12 Connector IA-266,Cabling and Connectors,M12 Connector,6130,3074,W-07,true,2023-12-26T20:04:43Z,2024-03-15T09:00:13Z
P-02219,NR-CTL-02219,Industrial PLC Module JN-303,Controllers,PLC Module,470699,300,W-07,true,2021-11-05T06:49:50Z,2022-09-12T10:29:15Z
P-02220,NR-DRV-02220,Precision Planetary Gearbox KA-340,Drivetrain,Planetary Gearbox,87164,6650,W-02,true,2022-09-04T08:22:55Z,2022-11-01T07:55:02Z
P-02221,NR-EFF-02221,Modular Vacuum Gripper LN-377,End Effectors,Vacuum Gripper,248543,2161,W-07,true,2022-12-01T13:40:39Z,2023-11-13T07:20:18Z
P-02222,NR-FRM-02222,High-Torque Base Plate MA-414,Frames and Structure,Base Plate,2440,23143,W-05,true,2022-04-15T23:59:57Z,2022-11-09T09:25:08Z
P-02223,NR-PWR-02223,Heavy-Duty Power Supply Unit NN-451,Power Systems,Power Supply Unit,81723,13269,W-02,true,2023-01-05T19:47:19Z,2023-08-21T17:59:23Z
P-02224,NR-SEN-02224,Rapid-Cycle Proximity Sensor OA-488,Sensors,Proximity Sensor,276071,1990,W-04,true,2022-10-20T12:13:05Z,2023-09-17T09:09:47Z
P-02225,NR-ACT-02225,Low-Backlash Rotary Actuator PN-525,Actuators,Rotary Actuator,423732,8362,W-05,true,2024-12-27T13:26:40Z,2025-04-11T04:40:06Z
P-02226,NR-CBL-02226,Compact Servo Cable QA-562,Cabling and Connectors,Servo Cable,4466,1260,W-06,true,2021-11-20T14:27:26Z,2022-02-21T01:14:52Z
P-02227,NR-CTL-02227,Quiet-Drive Edge Compute Node RN-599,Controllers,Edge Compute Node,139506,8786,W-07,true,2024-11-25T12:06:26Z,2025-03-29T21:50:08Z
P-02228,NR-DRV-02228,Sealed Timing Belt SA-636,Drivetrain,Timing Belt,70248,4095,W-07,true,2021-12-29T18:18:35Z,2022-03-20T21:35:46Z
P-02229,NR-EFF-02229,Industrial Welding Torch TN-673,End Effectors,Welding Torch,10000,5645,W-03,true,2021-08-01T08:44:15Z,2021-10-09T06:45:06Z
P-02230,NR-FRM-02230,Precision Gantry Beam UA-710,Frames and Structure,Gantry Beam,31849,42681,W-07,true,2024-06-30T09:09:54Z,2024-12-23T12:26:20Z
P-02231,NR-PWR-02231,Modular Motor Driver VN-747,Power Systems,Motor Driver,135067,12818,W-04,true,2024-02-18T22:32:05Z,2024-12-04T12:55:50Z
P-02232,NR-SEN-02232,High-Torque Rotary Encoder WA-784,Sensors,Rotary Encoder,215161,2099,W-05,true,2023-06-25T18:43:17Z,2024-05-26T23:49:29Z
P-02233,NR-ACT-02233,Heavy-Duty Stepper Motor XN-821,Actuators,Stepper Motor,239485,10062,W-03,true,2022-04-11T20:45:03Z,2022-11-24T09:15:27Z
P-02234,NR-CBL-02234,Rapid-Cycle EtherCAT Cable YA-858,Cabling and Connectors,EtherCAT Cable,9622,149,W-03,true,2024-02-04T14:19:10Z,2024-05-09T14:44:52Z
P-02235,NR-CTL-02235,Low-Backlash IO Expansion Board ZN-895,Controllers,IO Expansion Board,287992,7190,W-07,true,2023-10-08T05:00:22Z,2023-12-11T03:46:07Z
P-02236,NR-DRV-02236,Compact Ball Screw AA-932,Drivetrain,Ball Screw,265551,5513,W-06,true,2022-11-18T13:13:08Z,2022-11-20T19:58:32Z
P-02237,NR-EFF-02237,Quiet-Drive Tool Changer BN-969,End Effectors,Tool Changer,100531,12000,W-02,true,2023-10-30T02:47:25Z,2024-01-11T03:53:06Z
P-02238,NR-FRM-02238,Sealed Mounting Bracket CA-106,Frames and Structure,Mounting Bracket,20611,40892,W-07,true,2021-06-03T14:35:00Z,2021-11-27T15:26:33Z
P-02239,NR-PWR-02239,Industrial DC-DC Converter DN-143,Power Systems,DC-DC Converter,139647,5447,W-02,true,2022-08-24T13:38:26Z,2022-10-09T01:31:55Z
P-02240,NR-SEN-02240,Precision Thermal Camera Module EA-180,Sensors,Thermal Camera Module,138446,1121,W-04,true,2024-06-13T15:06:03Z,2025-05-28T23:01:13Z
P-02241,NR-ACT-02241,Modular Servo Motor FN-217,Actuators,Servo Motor,190743,19765,W-06,true,2024-01-22T20:58:43Z,2024-04-29T06:08:12Z
P-02242,NR-CBL-02242,High-Torque Cable Chain GA-254,Cabling and Connectors,Cable Chain,4694,1820,W-02,false,2024-04-12T03:56:03Z,2024-05-04T10:24:54Z
P-02243,NR-CTL-02243,Heavy-Duty Motion Controller HN-291,Controllers,Motion Controller,549741,2533,W-07,false,2024-03-09T16:31:13Z,2024-04-01T15:44:52Z
P-02244,NR-DRV-02244,Rapid-Cycle Harmonic Reducer IA-328,Drivetrain,Harmonic Reducer,67646,5109,W-03,true,2021-10-18T18:00:06Z,2022-01-17T07:07:05Z
P-02245,NR-EFF-02245,Low-Backlash Parallel Gripper JN-365,End Effectors,Parallel Gripper,180970,5394,W-06,true,2021-07-11T06:01:59Z,2022-04-30T12:08:53Z
P-02246,NR-FRM-02246,Compact Aluminum Extrusion KA-402,Frames and Structure,Aluminum Extrusion,61115,29279,W-04,true,2022-05-02T22:10:23Z,2023-03-05T01:46:45Z
P-02247,NR-PWR-02247,Quiet-Drive Battery Pack LN-439,Power Systems,Battery Pack,170084,7277,W-06,true,2024-08-11T22:07:07Z,2024-11-19T08:19:20Z
P-02248,NR-SEN-02248,Sealed LIDAR Unit MA-476,Sensors,LIDAR Unit,229525,2764,W-04,true,2023-07-04T00:30:42Z,2023-08-03T19:02:29Z
P-02249,NR-ACT-02249,Industrial Linear Actuator NN-513,Actuators,Linear Actuator,450000,18292,W-03,false,2023-05-11T04:25:44Z,2023-10-29T14:42:33Z
P-02250,NR-CBL-02250,Precision M12 Connector OA-550,Cabling and Connectors,M12 Connector,10946,1275,W-07,true,2024-09-04T13:21:45Z,2025-08-21T21:34:54Z
P-02251,NR-CTL-02251,Modular PLC Module PN-587,Controllers,PLC Module,315770,3375,W-06,true,2022-09-19T23:29:59Z,2022-12-22T10:00:36Z
P-02252,NR-DRV-02252,High-Torque Planetary Gearbox QA-624,Drivetrain,Planetary Gearbox,174939,8409,W-07,true,2024-04-21T19:35:29Z,2025-01-19T00:40:26Z
P-02253,NR-EFF-02253,Heavy-Duty Vacuum Gripper RN-661,End Effectors,Vacuum Gripper,351319,7042,W-06,true,2022-11-06T15:10:08Z,2023-07-03T05:13:50Z
P-02254,NR-FRM-02254,Rapid-Cycle Base Plate SA-698,Frames and Structure,Base Plate,63598,51117,W-03,true,2022-08-20T02:29:42Z,2023-02-27T10:28:22Z
P-02255,NR-PWR-02255,Low-Backlash Power Supply Unit TN-735,Power Systems,Power Supply Unit,95478,9252,W-01,true,2023-06-28T01:50:47Z,2024-03-31T03:17:39Z
P-02256,NR-SEN-02256,Compact Force-Torque Sensor UA-772,Sensors,Force-Torque Sensor,144183,521,W-06,true,2024-03-23T09:48:47Z,2024-07-24T02:13:40Z
P-02257,NR-ACT-02257,Quiet-Drive Rotary Actuator VN-809,Actuators,Rotary Actuator,152139,6415,W-03,true,2024-09-30T06:33:13Z,2025-04-22T07:47:21Z
P-02258,NR-CBL-02258,Sealed Servo Cable WA-846,Cabling and Connectors,Servo Cable,8823,1227,W-07,true,2024-12-11T12:01:38Z,2025-08-19T16:11:59Z
P-02259,NR-CTL-02259,Industrial Edge Compute Node XN-883,Controllers,Edge Compute Node,599830,4671,W-07,true,2024-02-06T20:27:04Z,2024-07-17T15:11:18Z
P-02260,NR-DRV-02260,Precision Timing Belt YA-920,Drivetrain,Timing Belt,251728,1888,W-01,true,2024-12-08T11:54:22Z,2025-06-25T04:41:56Z
P-02261,NR-EFF-02261,Modular Welding Torch ZN-957,End Effectors,Welding Torch,342460,3960,W-02,true,2024-11-15T13:48:49Z,2025-05-12T04:58:31Z
P-02262,NR-FRM-02262,High-Torque Gantry Beam AA-994,Frames and Structure,Gantry Beam,26196,24703,W-06,false,2021-04-13T16:33:40Z,2021-10-26T23:03:41Z
P-02263,NR-PWR-02263,Heavy-Duty Motor Driver BN-131,Power Systems,Motor Driver,171381,7479,W-07,true,2023-01-20T01:47:01Z,2023-09-04T04:42:51Z
P-02264,NR-SEN-02264,Rapid-Cycle Proximity Sensor CA-168,Sensors,Proximity Sensor,111545,1483,W-06,true,2022-02-10T00:08:09Z,2023-01-31T17:39:32Z
P-02265,NR-ACT-02265,Low-Backlash Stepper Motor DN-205,Actuators,Stepper Motor,112204,10216,W-01,true,2021-07-28T04:22:11Z,2021-08-03T10:56:24Z
P-02266,NR-CBL-02266,Compact EtherCAT Cable EA-242,Cabling and Connectors,EtherCAT Cable,6455,3284,W-03,true,2023-02-09T19:20:07Z,2024-01-14T00:39:02Z
P-02267,NR-CTL-02267,Quiet-Drive IO Expansion Board FN-279,Controllers,IO Expansion Board,228471,5836,W-02,true,2024-06-03T13:52:34Z,2025-03-21T01:17:34Z
P-02268,NR-DRV-02268,Sealed Ball Screw GA-316,Drivetrain,Ball Screw,147807,7533,W-04,false,2021-05-14T05:53:25Z,2022-01-11T14:21:42Z
P-02269,NR-EFF-02269,Industrial Tool Changer HN-353,End Effectors,Tool Changer,268992,7271,W-01,true,2022-01-24T15:02:14Z,2022-07-21T08:55:23Z
P-02270,NR-FRM-02270,Precision Mounting Bracket IA-390,Frames and Structure,Mounting Bracket,18971,37756,W-05,true,2024-05-28T01:09:41Z,2024-06-08T12:43:13Z
P-02271,NR-PWR-02271,Modular DC-DC Converter JN-427,Power Systems,DC-DC Converter,50561,9597,W-05,true,2023-08-14T14:03:40Z,2024-06-24T11:03:45Z
P-02272,NR-SEN-02272,High-Torque Rotary Encoder KA-464,Sensors,Rotary Encoder,110358,1203,W-05,true,2024-03-28T03:37:04Z,2025-03-15T21:25:45Z
P-02273,NR-ACT-02273,Heavy-Duty Servo Motor LN-501,Actuators,Servo Motor,291407,6522,W-04,true,2022-10-27T14:03:09Z,2023-03-30T07:35:49Z
P-02274,NR-CBL-02274,Rapid-Cycle Cable Chain MA-538,Cabling and Connectors,Cable Chain,7885,3817,W-08,true,2022-02-13T23:42:48Z,2022-07-03T04:21:09Z
P-02275,NR-CTL-02275,Low-Backlash Motion Controller NN-575,Controllers,Motion Controller,423677,3265,W-08,true,2021-10-14T21:36:00Z,2022-03-15T13:05:38Z
P-02276,NR-DRV-02276,Compact Harmonic Reducer OA-612,Drivetrain,Harmonic Reducer,350000,10695,W-03,true,2023-10-03T03:05:54Z,2024-06-19T10:30:31Z
P-02277,NR-EFF-02277,Quiet-Drive Parallel Gripper PN-649,End Effectors,Parallel Gripper,275183,5765,W-05,true,2021-08-03T12:56:33Z,2021-12-12T04:24:42Z
P-02278,NR-FRM-02278,Sealed Aluminum Extrusion QA-686,Frames and Structure,Aluminum Extrusion,38916,36725,W-07,true,2021-02-12T10:08:04Z,2021-12-22T23:56:34Z
P-02279,NR-PWR-02279,Industrial Battery Pack RN-723,Power Systems,Battery Pack,113428,9759,W-03,true,2022-05-12T17:27:39Z,2022-08-30T18:20:04Z
P-02280,NR-SEN-02280,Precision Thermal Camera Module SA-760,Sensors,Thermal Camera Module,300000,2059,W-07,true,2022-01-24T03:02:14Z,2022-07-02T23:33:05Z
P-02281,NR-ACT-02281,Modular Linear Actuator TN-797,Actuators,Linear Actuator,309068,5883,W-06,true,2021-08-01T05:56:18Z,2022-03-05T01:54:37Z
P-02282,NR-CBL-02282,High-Torque M12 Connector UA-834,Cabling and Connectors,M12 Connector,15000,2718,W-02,true,2023-07-02T00:54:21Z,2023-10-11T09:26:51Z
P-02283,NR-CTL-02283,Heavy-Duty PLC Module VN-871,Controllers,PLC Module,517209,5889,W-07,true,2023-10-15T12:43:51Z,2023-11-05T21:57:05Z
P-02284,NR-DRV-02284,Rapid-Cycle Planetary Gearbox WA-908,Drivetrain,Planetary Gearbox,282672,10656,W-05,true,2021-06-26T21:26:52Z,2021-12-05T05:54:01Z
P-02285,NR-EFF-02285,Low-Backlash Vacuum Gripper XN-945,End Effectors,Vacuum Gripper,251030,8609,W-03,true,2021-10-26T22:47:54Z,2022-04-21T21:45:45Z
P-02286,NR-FRM-02286,Compact Base Plate YA-982,Frames and Structure,Base Plate,29339,19255,W-01,false,2021-07-01T08:31:16Z,2021-12-15T02:23:42Z
P-02287,NR-PWR-02287,Quiet-Drive Power Supply Unit ZN-119,Power Systems,Power Supply Unit,181712,15164,W-02,true,2024-08-28T20:04:53Z,2025-07-14T15:06:23Z
P-02288,NR-SEN-02288,Sealed LIDAR Unit AA-156,Sensors,LIDAR Unit,125743,1056,W-04,true,2023-02-17T15:37:12Z,2023-12-25T03:05:11Z
P-02289,NR-ACT-02289,Industrial Rotary Actuator BN-193,Actuators,Rotary Actuator,173694,20503,W-03,true,2021-01-08T17:32:18Z,2021-05-23T07:23:17Z
P-02290,NR-CBL-02290,Precision Servo Cable CA-230,Cabling and Connectors,Servo Cable,7271,3195,W-05,true,2021-09-28T02:15:19Z,2021-11-09T10:22:20Z
P-02291,NR-CTL-02291,Modular Edge Compute Node DN-267,Controllers,Edge Compute Node,425648,1795,W-07,true,2024-03-11T15:13:55Z,2025-02-27T02:59:42Z
P-02292,NR-DRV-02292,High-Torque Timing Belt EA-304,Drivetrain,Timing Belt,114339,4355,W-08,true,2023-06-09T21:20:12Z,2024-03-15T21:58:34Z
P-02293,NR-EFF-02293,Heavy-Duty Welding Torch FN-341,End Effectors,Welding Torch,316018,9079,W-03,true,2024-07-20T21:03:39Z,2024-09-30T10:12:42Z
P-02294,NR-FRM-02294,Rapid-Cycle Gantry Beam GA-378,Frames and Structure,Gantry Beam,34819,38267,W-01,false,2022-09-21T00:48:25Z,2023-07-06T03:22:28Z
P-02295,NR-PWR-02295,Low-Backlash Motor Driver HN-415,Power Systems,Motor Driver,158366,3833,W-07,true,2024-04-01T21:07:31Z,2025-01-29T20:52:07Z
P-02296,NR-SEN-02296,Compact Force-Torque Sensor IA-452,Sensors,Force-Torque Sensor,221986,1557,W-04,true,2023-03-05T15:37:16Z,2023-04-21T16:53:21Z
P-02297,NR-ACT-02297,Quiet-Drive Stepper Motor JN-489,Actuators,Stepper Motor,150006,7373,W-08,true,2023-01-05T08:44:45Z,2023-10-19T08:14:19Z
P-02298,NR-CBL-02298,Sealed EtherCAT Cable KA-526,Cabling and Connectors,EtherCAT Cable,8369,3001,W-04,true,2024-09-26T04:03:49Z,2025-09-04T02:48:22Z
P-02299,NR-CTL-02299,Industrial IO Expansion Board LN-563,Controllers,IO Expansion Board,554095,300,W-08,true,2022-05-09T15:43:28Z,2022-11-06T21:13:19Z
P-02300,NR-DRV-02300,Precision Ball Screw MA-600,Drivetrain,Ball Screw,119992,11617,W-03,true,2023-09-12T13:25:02Z,2024-06-01T22:23:56Z
P-02301,NR-EFF-02301,Modular Tool Changer NN-637,End Effectors,Tool Changer,254081,4361,W-03,true,2024-01-04T09:37:57Z,2024-10-31T23:16:21Z
P-02302,NR-FRM-02302,High-Torque Mounting Bracket OA-674,Frames and Structure,Mounting Bracket,14894,31019,W-07,true,2023-01-08T14:36:45Z,2023-03-13T03:24:16Z
P-02303,NR-PWR-02303,Heavy-Duty DC-DC Converter PN-711,Power Systems,DC-DC Converter,165000,13200,W-04,false,2024-03-03T05:37:28Z,2024-08-24T16:34:31Z
P-02304,NR-SEN-02304,Rapid-Cycle Proximity Sensor QA-748,Sensors,Proximity Sensor,131380,2299,W-05,true,2022-05-26T08:14:53Z,2023-06-18T20:51:44Z
P-02305,NR-ACT-02305,Low-Backlash Servo Motor RN-785,Actuators,Servo Motor,232028,7138,W-04,true,2021-06-07T07:32:53Z,2022-04-08T19:07:26Z
P-02306,NR-CBL-02306,Compact Cable Chain SA-822,Cabling and Connectors,Cable Chain,7399,1446,W-06,true,2022-01-03T04:17:48Z,2022-03-04T02:44:13Z
P-02307,NR-CTL-02307,Quiet-Drive Motion Controller TN-859,Controllers,Motion Controller,286148,5682,W-05,true,2023-02-16T20:49:15Z,2023-04-22T13:41:25Z
P-02308,NR-DRV-02308,Sealed Harmonic Reducer UA-896,Drivetrain,Harmonic Reducer,325298,12278,W-08,true,2021-05-18T07:12:46Z,2021-06-10T00:02:32Z
P-02309,NR-EFF-02309,Industrial Parallel Gripper VN-933,End Effectors,Parallel Gripper,259653,9546,W-03,true,2022-08-13T14:15:41Z,2022-09-28T08:48:35Z
P-02310,NR-FRM-02310,Precision Aluminum Extrusion WA-970,Frames and Structure,Aluminum Extrusion,29436,31844,W-03,true,2022-03-02T10:36:06Z,2023-01-25T11:18:25Z
P-02311,NR-PWR-02311,Modular Battery Pack XN-107,Power Systems,Battery Pack,188535,200,W-06,true,2021-08-06T09:15:55Z,2022-06-02T15:57:53Z
P-02312,NR-SEN-02312,High-Torque Rotary Encoder YA-144,Sensors,Rotary Encoder,143189,635,W-02,true,2021-07-10T06:36:44Z,2022-02-17T00:15:05Z
P-02313,NR-ACT-02313,Heavy-Duty Linear Actuator ZN-181,Actuators,Linear Actuator,174782,13331,W-08,true,2022-11-18T15:45:30Z,2023-09-22T21:46:32Z
P-02314,NR-CBL-02314,Rapid-Cycle M12 Connector AA-218,Cabling and Connectors,M12 Connector,9775,3314,W-01,true,2024-07-15T10:53:11Z,2024-11-20T04:24:54Z
P-02315,NR-CTL-02315,Low-Backlash PLC Module BN-255,Controllers,PLC Module,201952,6831,W-07,true,2021-11-15T15:14:04Z,2022-04-13T04:29:04Z
P-02316,NR-DRV-02316,Compact Planetary Gearbox CA-292,Drivetrain,Planetary Gearbox,100009,5164,W-01,true,2022-09-07T06:00:47Z,2023-03-29T22:58:38Z
P-02317,NR-EFF-02317,Quiet-Drive Vacuum Gripper DN-329,End Effectors,Vacuum Gripper,73957,5920,W-01,true,2022-10-05T12:33:08Z,2023-07-30T05:10:48Z
P-02318,NR-FRM-02318,Sealed Base Plate EA-366,Frames and Structure,Base Plate,36054,11373,W-04,true,2022-12-03T09:03:32Z,2022-12-23T05:48:28Z
P-02319,NR-PWR-02319,Industrial Power Supply Unit FN-403,Power Systems,Power Supply Unit,18337,14015,W-01,true,2021-12-09T19:18:34Z,2022-03-05T23:20:07Z
P-02320,NR-SEN-02320,Precision Thermal Camera Module GA-440,Sensors,Thermal Camera Module,300000,2207,W-02,true,2024-05-04T20:53:04Z,2024-05-26T06:15:55Z
P-02321,NR-ACT-02321,Modular Rotary Actuator HN-477,Actuators,Rotary Actuator,374720,17315,W-07,true,2022-02-27T16:56:45Z,2022-03-26T00:39:06Z
P-02322,NR-CBL-02322,High-Torque Servo Cable IA-514,Cabling and Connectors,Servo Cable,7758,1595,W-02,true,2022-02-27T09:02:57Z,2022-08-13T17:13:10Z
P-02323,NR-CTL-02323,Heavy-Duty Edge Compute Node JN-551,Controllers,Edge Compute Node,142195,5129,W-01,true,2021-11-15T15:22:18Z,2022-06-16T04:14:28Z
P-02324,NR-DRV-02324,Rapid-Cycle Timing Belt KA-588,Drivetrain,Timing Belt,139312,7192,W-05,true,2023-04-28T09:32:18Z,2023-11-20T11:07:47Z
P-02325,NR-EFF-02325,Low-Backlash Welding Torch LN-625,End Effectors,Welding Torch,292233,6635,W-01,true,2023-02-06T19:37:45Z,2023-07-24T23:40:13Z
P-02326,NR-FRM-02326,Compact Gantry Beam MA-662,Frames and Structure,Gantry Beam,80000,41410,W-04,true,2021-01-17T04:33:26Z,2021-08-24T22:40:33Z
P-02327,NR-PWR-02327,Quiet-Drive Motor Driver NN-699,Power Systems,Motor Driver,42523,5789,W-07,true,2021-03-15T21:11:21Z,2021-11-12T20:54:42Z
